Country (Name),State/Province,City,Latitude,Longitude
United States,Missouri,Bowling Green,39.298,-91.189
United States,Missouri,Branson,36.67,-93.261
United States,Missouri,Bridgeton,38.767,-90.42
United States,Missouri,Brighton,37.438,-93.336
United States,Missouri,Brookfield,39.805,-93.043
United States,Missouri,Brookline Station,37.123,-93.397
United States,Missouri,Bruner,37.023,-92.949
United States,Missouri,Buckner,39.117,-94.212
United States,Missouri,Buffalo,37.615,-93.085
United States,Missouri,Burlington Junction,40.437,-95.076
United States,Missouri,Butler,38.251,-94.311
United States,Missouri,Cabool,37.122,-92.086
United States,Missouri,Cairo,39.53,-92.433
United States,Missouri,Calhoun,38.45,-93.613
United States,Missouri,California,38.609,-92.561
United States,Missouri,Camdenton,37.989,-92.754
United States,Missouri,Cameron,39.734,-94.223
United States,Missouri,Campbell,36.521,-90.112
United States,Missouri,Cape Girardeau,37.337,-89.591
United States,Missouri,Carl Junction,37.193,-94.564
United States,Missouri,Carrollton,39.378,-93.478
United States,Missouri,Carterville,37.145,-94.438
United States,Missouri,Carthage,37.183,-94.29
United States,Missouri,Caruthersville,36.114,-89.689
United States,Missouri,Catawissa,38.386,-90.742
United States,Missouri,Cedar Hill,38.342,-90.646
United States,Missouri,Centerview,38.779,-93.866
United States,Missouri,Chaffee,37.169,-89.688
United States,Missouri,Charleston,36.953,-89.282
United States,Missouri,Chesterfield,38.65,-90.533
United States,Missouri,Chillicothe,39.86,-93.675
United States,Missouri,Chula,39.938,-93.439
United States,Missouri,Clarkton,36.45,-89.985
United States,Missouri,Cleveland,38.654,-94.562
United States,Missouri,Clever,37.005,-93.434
United States,Missouri,Climax Springs,38.121,-92.978
United States,Missouri,Clinton,38.386,-93.743
United States,Missouri,Cole Camp,38.426,-93.191
United States,Missouri,Collins,37.905,-93.662
United States,Missouri,Columbia,39.044,-92.271
United States,Missouri,Crocker,37.965,-92.282
United States,Missouri,Cuba,38.116,-91.418
United States,Missouri,Dadeville,37.539,-93.701
United States,Missouri,De Soto,38.112,-90.567
United States,Missouri,Dexter,36.781,-90
United States,Missouri,Dixon,38.042,-92.063
United States,Missouri,Doniphan,36.659,-91.007
United States,Missouri,Earth City,38.768,-90.468
United States,Missouri,East Prairie,36.665,-89.343
United States,Missouri,El Dorado Springs,37.846,-93.995
United States,Missouri,Eldon,38.313,-92.553
United States,Missouri,Elkland,37.512,-93.037
United States,Missouri,Essex,36.819,-89.811
United States,Missouri,Eureka,38.511,-90.636
United States,Missouri,Everton,37.325,-93.71
United States,Missouri,Ewing,39.973,-91.74
United States,Missouri,Excelsior Springs,39.318,-94.218
United States,Missouri,Fair Grove,37.408,-93.156
United States,Missouri,Fairdealing,36.656,-90.642
United States,Missouri,Farmington,37.772,-90.367
United States,Missouri,Fayette,39.152,-92.668
United States,Missouri,Fenton,38.498,-90.46
United States,Missouri,Festus,38.118,-90.398
United States,Missouri,Florissant,38.813,-90.35
United States,Missouri,Fordland,37.138,-92.942
United States,Missouri,Foristell,38.773,-90.935
United States,Missouri,Forsyth,36.786,-93.125
United States,Missouri,Fort Leonard Wood,37.767,-92.099
United States,Missouri,Fredericktown,37.536,-90.32
United States,Missouri,Freeman,38.612,-94.488
United States,Missouri,Fulton,38.829,-91.974
United States,Missouri,Galena,36.777,-93.476
United States,Missouri,Galt,40.16,-93.391
United States,Missouri,Garden City,38.576,-94.148
United States,Missouri,Gerald,38.422,-91.306
United States,Missouri,Glencoe,38.578,-90.667
United States,Missouri,Grain Valley,38.993,-94.215
United States,Missouri,Granby,36.908,-94.226
United States,Missouri,Grandview,38.876,-94.526
United States,Missouri,Grant City,40.479,-94.354
United States,Missouri,Gray Summit,38.5,-90.835
United States,Missouri,Greenfield,37.461,-93.842
United States,Missouri,Greentop,40.334,-92.503
United States,Missouri,Greenwood,38.855,-94.284
United States,Missouri,Grover,38.572,-90.628
United States,Missouri,Hannibal,39.683,-91.436
United States,Missouri,Harrisonville,38.609,-94.309
United States,Missouri,Hartville,37.323,-92.527
United States,Missouri,Harviell,36.624,-90.52
United States,Missouri,Hazelwood,38.789,-90.383
United States,Missouri,Henley,38.368,-92.313
United States,Missouri,Higginsville,39.04,-93.737
United States,Missouri,High Ridge,38.478,-90.535
United States,Missouri,Highlandville,36.916,-93.305
United States,Missouri,Hillsboro,38.263,-90.569
United States,Missouri,Holden,38.74,-93.996
United States,Missouri,Hollister,36.569,-93.225
United States,Missouri,Holts Summit,38.63,-92.103
United States,Missouri,House Springs,38.399,-90.557
United States,Missouri,Houston,37.315,-91.975
United States,Missouri,Humansville,37.786,-93.614
United States,Missouri,Iberia,38.105,-92.313
United States,Missouri,Imperial,38.396,-90.426
United States,Missouri,Independence,39.117,-94.408
United States,Missouri,Ironton,37.624,-90.636
United States,Missouri,Jackson,37.438,-89.633
United States,Missouri,Jamesport,39.957,-93.798
United States,Missouri,Jasper,37.332,-94.304
United States,Missouri,Jefferson City,38.481,-92.127
United States,Missouri,Joplin,37.084,-94.513
United States,Missouri,Kansas City,39.09,-94.538
United States,Missouri,Kearney,39.375,-94.357
United States,Missouri,Kennett,36.236,-90.042
United States,Missouri,Kimberling City,36.629,-93.444
United States,Missouri,King City,40.057,-94.483
United States,Missouri,Kingsville,38.782,-94.092
United States,Missouri,Kirksville,40.181,-92.62
United States,Missouri,Kissee Mills,36.627,-92.969
United States,Missouri,Knob Noster,38.766,-93.565
United States,Missouri,Knox City,40.119,-92.032
United States,Missouri,La Belle,40.103,-91.889
United States,Missouri,Lake Ozark,38.18,-92.604
United States,Missouri,Lake Saint Louis,38.786,-90.786
United States,Missouri,Lamar,37.524,-94.276
United States,Missouri,Lampe,36.558,-93.463
United States,Missouri,Lathrop,39.545,-94.287
United States,Missouri,Lawson,39.437,-94.17
United States,Missouri,Lebanon,37.699,-92.662
United States,Missouri,Lees Summit,38.915,-94.301
United States,Missouri,Leeton,38.577,-93.684
United States,Missouri,Lexington,39.146,-93.819
United States,Missouri,Liberty,39.269,-94.389
United States,Missouri,Licking,37.507,-91.883
United States,Missouri,Lincoln,38.358,-93.297
United States,Missouri,Local,38.374,-90.623
United States,Missouri,Lohman,38.537,-92.376
United States,Missouri,Lone Jack,38.898,-94.149
United States,Missouri,Louisiana,39.443,-91.103
United States,Missouri,Luray,40.518,-91.843
United States,Missouri,Macomb,37.071,-92.478
United States,Missouri,Macon,39.752,-92.457
United States,Missouri,Malden,36.564,-89.97
United States,Missouri,Mansfield,37.126,-92.587
United States,Missouri,Marionville,37.056,-93.628
United States,Missouri,Marshall,39.087,-93.149
United States,Missouri,Marshfield,37.331,-92.882
United States,Missouri,Maryland Heights,38.728,-90.451
United States,Missouri,Maryville,40.332,-94.876
United States,Missouri,Meadville,39.792,-93.293
United States,Missouri,Memphis,40.477,-92.196
United States,Missouri,Mexico,39.219,-91.886
United States,Missouri,Miller,37.231,-93.849
United States,Missouri,Moberly,39.404,-92.409
United States,Missouri,Monett,36.925,-93.92
United States,Missouri,Monroe City,39.659,-91.721
United States,Missouri,Moscow Mills,38.927,-90.882
United States,Missouri,Mound City,40.161,-95.22
United States,Missouri,Mount Vernon,37.106,-93.788
United States,Missouri,Mountain Grove,37.219,-92.27
United States,Missouri,Naylor,36.608,-90.638
United States,Missouri,Neck City,37.257,-94.444
United States,Missouri,Neosho,36.854,-94.399
United States,Missouri,Nevada,37.831,-94.339
United States,Missouri,New Cambria,39.741,-92.769
United States,Missouri,New Haven,38.557,-91.26
United States,Missouri,New London,39.591,-91.356
United States,Missouri,New Madrid,36.639,-89.526
United States,Missouri,Nixa,37.027,-93.319
United States,Missouri,Noel,36.562,-94.431
United States,Missouri,Norborne,39.366,-93.707
United States,Missouri,Norwood,37.059,-92.405
United States,Missouri,Novinger,40.238,-92.729
United States,Missouri,O Fallon,38.825,-90.729
United States,Missouri,Oak Grove,39.013,-94.15
United States,Missouri,Odessa,38.984,-93.942
United States,Missouri,Old Monroe,38.935,-90.766
United States,Missouri,Oran,37.072,-89.721
United States,Missouri,Oronogo,37.282,-94.482
United States,Missouri,Osage Beach,38.112,-92.69
United States,Missouri,Osceola,38.072,-93.547
United States,Missouri,Owensville,38.346,-91.481
United States,Missouri,Ozark,36.978,-93.233
United States,Missouri,Pacific,38.522,-90.743
United States,Missouri,Palmyra,39.795,-91.537
United States,Missouri,Park Hills,37.815,-90.552
United States,Missouri,Peculiar,38.703,-94.474
United States,Missouri,Perryville,37.731,-89.906
United States,Missouri,Pevely,38.289,-90.424
United States,Missouri,Piedmont,37.147,-90.672
United States,Missouri,Pierce City,36.959,-93.999
United States,Missouri,Pilot Grove,38.849,-92.945
United States,Missouri,Platte City,39.382,-94.783
United States,Missouri,Plattsburg,39.571,-94.46
United States,Missouri,Pleasant Hill,38.76,-94.261
United States,Missouri,Pleasant Hope,37.42,-93.265
United States,Missouri,Polo,39.528,-94.06
United States,Missouri,Poplar Bluff,36.753,-90.485
United States,Missouri,Potosi,37.93,-90.908
United States,Missouri,Preston,37.935,-93.18
United States,Missouri,Princeton,40.387,-93.584
United States,Missouri,Purdy,36.797,-93.933
United States,Missouri,Qulin,36.583,-90.285
United States,Missouri,Raymore,38.797,-94.449
United States,Missouri,Reeds Spring,36.703,-93.361
United States,Missouri,Republic,37.129,-93.515
United States,Missouri,Rhineland,38.762,-91.6
United States,Missouri,Richland,37.825,-92.416
United States,Missouri,Richmond,39.344,-93.949
United States,Missouri,Ridgeway,40.348,-93.93
United States,Missouri,Robertsville,38.37,-90.818
United States,Missouri,Rock Port,40.46,-95.528
United States,Missouri,Rockaway Beach,36.714,-93.162
United States,Missouri,Rocky Comfort,36.694,-94.145
United States,Missouri,Rocky Mount,38.269,-92.727
United States,Missouri,Rogersville,37.147,-93.083
United States,Missouri,Rolla,37.926,-91.779
United States,Missouri,Saint Albans,38.579,-90.775
United States,Missouri,Saint Ann,38.726,-90.389
United States,Missouri,Saint Charles,38.859,-90.476
United States,Missouri,Saint Clair,38.323,-90.995
United States,Missouri,Saint Joseph,39.794,-94.804
United States,Missouri,Saint Louis,38.63,-90.216
United States,Missouri,Saint Peters,38.802,-90.627
United States,Missouri,Saint Robert,37.833,-92.125
United States,Missouri,Saint Thomas,38.398,-92.107
United States,Missouri,Sainte Genevieve,37.881,-90.144
United States,Missouri,Salem,37.574,-91.523
United States,Missouri,Sarcoxie,37.139,-94.07
United States,Missouri,Scott City,37.178,-89.538
United States,Missouri,Sedalia,38.703,-93.237
United States,Missouri,Senath,36.144,-90.188
United States,Missouri,Seneca,36.841,-94.561
United States,Missouri,Seymour,37.139,-92.776
United States,Missouri,Sikeston,36.898,-89.567
United States,Missouri,Smithville,39.394,-94.574
United States,Missouri,South West City,36.565,-94.573
United States,Missouri,Sparta,36.979,-93.083
United States,Missouri,Spickard,40.215,-93.584
United States,Missouri,Springfield,37.117,-93.321
United States,Missouri,Squires,36.792,-92.656
United States,Missouri,St Louis,38.627,-90.198
United States,Missouri,Stanton,38.275,-91.106
United States,Missouri,Steele,36.087,-89.869
United States,Missouri,Steelville,37.859,-91.003
United States,Missouri,Stockton,37.727,-93.812
United States,Missouri,Stotts City,37.091,-93.978
United States,Missouri,Stoutland,37.867,-92.557
United States,Missouri,Strafford,37.285,-93.091
United States,Missouri,Sullivan,38.217,-91.131
United States,Missouri,Sunrise Beach,38.148,-92.745
United States,Missouri,Sweet Springs,38.979,-93.372
United States,Missouri,Tebbetts,38.633,-91.995
United States,Missouri,Tipton,38.649,-92.838
United States,Missouri,Trenton,40.058,-93.588
United States,Missouri,Trimble,39.498,-94.555
United States,Missouri,Troy,38.998,-90.985
United States,Missouri,Union,38.424,-91.006
United States,Missouri,Union Star,39.984,-94.617
United States,Missouri,Urbana,37.846,-93.158
United States,Missouri,Urich,38.439,-94.021
United States,Missouri,Valley Park,38.558,-90.499
United States,Missouri,Vandalia,39.303,-91.506
United States,Missouri,Versailles,38.422,-92.823
United States,Missouri,Vienna,38.181,-91.931
United States,Missouri,Villa Ridge,38.456,-90.892
United States,Missouri,Walker,37.939,-94.22
United States,Missouri,Walnut Shade,36.77,-93.213
United States,Missouri,Wappapello,36.969,-90.268
United States,Missouri,Warrensburg,38.786,-93.724
United States,Missouri,Warrenton,38.814,-91.208
United States,Missouri,Warsaw,38.176,-93.319
United States,Missouri,Washington,38.523,-91.033
United States,Missouri,Waynesville,37.823,-92.254
United States,Missouri,Weaubleau,37.934,-93.491
United States,Missouri,Webb City,37.185,-94.474
United States,Missouri,Wentzville,38.79,-90.855
United States,Missouri,West Alton,38.869,-90.219
United States,Missouri,West Plains,36.725,-91.895
United States,Missouri,Wheatland,37.961,-93.375
United States,Missouri,Whiteman Air Force Base,38.728,-93.555
United States,Missouri,Willow Springs,37.003,-91.966
United States,Missouri,Windsor,38.526,-93.519
United States,Missouri,Winfield,38.991,-90.779
United States,Missouri,Wright City,38.801,-91.049
United States,Mississippi,Ackerman,33.329,-89.212
United States,Mississippi,Amory,33.945,-88.408
United States,Mississippi,Bailey,32.566,-88.767
United States,Mississippi,Baldwyn,34.512,-88.642
United States,Mississippi,Bassfield,31.476,-89.718
United States,Mississippi,Batesville,34.299,-89.948
United States,Mississippi,Bay Saint Louis,30.269,-89.455
United States,Mississippi,Bay Springs,31.967,-89.255
United States,Mississippi,Belmont,34.54,-88.168
United States,Mississippi,Belzoni,33.196,-90.465
United States,Mississippi,Biloxi,30.516,-88.966
United States,Mississippi,Bogue Chitto,31.448,-90.456
United States,Mississippi,Bolton,32.427,-90.489
United States,Mississippi,Booneville,34.63,-88.571
United States,Mississippi,Brandon,32.439,-89.965
United States,Mississippi,Brookhaven,31.573,-90.496
United States,Mississippi,Bruce,34.024,-89.368
United States,Mississippi,Bude,31.465,-90.823
United States,Mississippi,Byhalia,34.826,-89.679
United States,Mississippi,Byram,32.186,-90.254
United States,Mississippi,Calhoun City,33.824,-89.347
United States,Mississippi,Canton,32.625,-90.023
United States,Mississippi,Carriere,30.643,-89.658
United States,Mississippi,Carthage,32.799,-89.475
United States,Mississippi,Charleston,33.969,-90.12
United States,Mississippi,Clarksdale,34.173,-90.607
United States,Mississippi,Cleveland,33.757,-90.73
United States,Mississippi,Clinton,32.367,-90.359
United States,Mississippi,Coahoma,34.365,-90.513
United States,Mississippi,Coffeeville,33.939,-89.664
United States,Mississippi,Coldwater,34.699,-89.96
United States,Mississippi,Collins,31.654,-89.578
United States,Mississippi,Collinsville,32.586,-88.877
United States,Mississippi,Columbia,31.217,-89.811
United States,Mississippi,Columbus,33.441,-88.536
United States,Mississippi,Como,34.489,-89.684
